"","Keyword ID","Date","Keyword","Headline","Line 1","Line 2","Impressions","Clicks","Avg_CPC","Cost","Position","actioncount","revenue","Competition","Volume","CTR","Conversion","Headline_KW_Words","Headline_KW_Count","KeywordinHeadline","KeywordinBody"
"94",9722,2006-12-28,"ultrasonic ringtone","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",71,6,0.645,3.87,1.01666666666667,0,0,0,1,0.0845070422535211,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"95",9724,2006-12-28,"ringtones adults can't hear","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Works with all carriers. Get it Now",20,1,0.4,0.4,1.01666666666667,0,0,0,0,0.05,0,"A,ringtone,mosquito,ring,tone",5,0,0.75
"96",9728,2006-12-28,"ringtone adults can't hear","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",39,3,0.3,0.9,1.01111111111111,0,0,0,0,0.0769230769230769,0,"A,ringtone,mosquito,ring,tone",5,0.25,0
"97",9756,2006-12-28,"family guy ringtones","Get Family Guy Ringtones","Your Favorite Family Guy Ringtones","Tones to Your Phone in 30 Seconds!",144,16,0.67375,10.78,1.44444444444444,0,0,0,2,0.111111111111111,0,"ringtones,Ringtones,A,ringtone,ring,tone,family,guy,tones",9,1,1
"98",9788,2006-12-28,"ctu ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",131,15,0.76,11.4,1.69090909090909,1,13.7,4,2,0.114503816793893,0.0666666666666667,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"99",9789,2006-12-28,"24 ringtone","24 CTU Ringtones","24 Theme, CTU Desk Phone and More","Tones in 30 Seconds - It's Da Bomb!",1,0,0,0,2,0,0,4,2,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"100",9792,2006-12-28,"24 ring tones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",32,11,0.588181818181818,6.47,1.0625,1,10,3,1,0.34375,0.0909090909090909,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"101",9798,2006-12-28,"24 ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",8,1,0.4,0.4,1.16666666666667,0,0,0,1,0.125,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"102",9800,2006-12-28,"ctu ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",5,0,0,0,1.5,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"103",9801,2006-12-28,"24 ringers","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",7,4,0.835,3.34,1.7,1,13.7,0,0,0.571428571428571,0.25,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"104",9802,2006-12-28,"fox 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",7,0,0,0,3.5,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"105",9807,2006-12-28,"ctu ringtone for","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",3,0,0,0,4.5,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"106",9809,2006-12-28,"fox 24 ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",6,2,0.595,1.19,1.2,0,0,0,0,0.333333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"107",9810,2006-12-28,"24 theme ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",24,3,0.766666666666667,2.3,1.92857142857143,0,0,0,1,0.125,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"108",9814,2006-12-28,"24 phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",19,4,0.7675,3.07,1.03333333333333,0,0,0,1,0.210526315789474,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"109",9815,2006-12-28,"24 tv show ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",10,2,0.61,1.22,1.58333333333333,0,0,0,0,0.2,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.25,0
"110",9823,2006-12-28,"ringtones from 24","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",2,0,0,0,1.5,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"111",9825,2006-12-28,"ringtones ctu","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",22,5,0.672,3.36,1.12857142857143,0,0,2,1,0.227272727272727,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.5
"112",9826,2006-12-28,"download 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",8,1,0.74,0.74,1,0,0,0,1,0.125,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"113",9829,2006-12-28,"ctu phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",46,3,0.613333333333333,1.84,1.08,0,0,0,1,0.0652173913043478,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"114",9833,2006-12-28,"24 tv show ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",58,5,0.664,3.32,1.0125,0,0,0,2,0.0862068965517241,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"115",9838,2006-12-28,"ringtones for 24","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",2,0,0,0,5.5,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"116",9839,2006-12-28,"ringtones 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",350,41,0.62609756097561,25.67,1.66363636363636,6,84.9,2,2,0.117142857142857,0.146341463414634,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0
"117",9848,2006-12-28,"24 ringtone verizon","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Download In 30 Seconds!",1,0,0,0,3,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"118",9850,2006-12-28,"ringtone for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",15,2,0.805,1.61,2.18,0,0,0,0,0.133333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"119",9853,2006-12-28,"24 telephone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",8,3,0.713333333333333,2.14,1.06666666666667,0,0,0,0,0.375,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"120",9860,2006-12-28,"24 ctu ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",33,3,0.79,2.37,2.075,0,0,0,1,0.0909090909090909,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.333333333333333
"121",1591,2006-12-29,"buckcherry ringtones","Get Buckcherry Ringtones","Get Buckcherry Ring Tones Now","Tones to Your Phone in 30 Seconds!",13,1,0.71,0.71,1.16666666666667,1,14.6,0,1,0.0769230769230769,1,"buckcherry,ringtones,Ringtones,ringtone,ring,tone,tones",7,1,0.5
"122",1600,2006-12-29,"Three 6 Mafia Ringtones","Three 6 Mafia Tones","Poppin My Collar, Stay Fly & More.","Tones to Your Phone in 30 Seconds!",18,3,0.833333333333333,2.5,1.1,0,0,0,0,0.166666666666667,0,"Three,6,Mafia,A,tone,tones",6,0.75,0
"123",1683,2006-12-29,"Carrie Underwood Ringtones","Carrie Underwood Tones","Jesus, Take The Wheel & Many More.","Tones to Your Phone in 30 Seconds!",54,4,0.7475,2.99,1.85,0,0,0,1,0.0740740740740741,0,"Carrie,Underwood,A,tone,tones",5,0.666666666666667,0
"124",1689,2006-12-29,"def leppard ringtones","Def Leppard Ringtones","Pour Some Sugar On Me and Many More","Tones to Your Phone in 30 Seconds!",29,3,0.763333333333333,2.29,1.06666666666667,0,0,2,0,0.103448275862069,0,"ringtones,Ringtones,def,leppard,A,ringtone,ring,tone,tones",9,1,0
"125",1980,2006-12-29,"System Of A Down Ringtones","System Of A Down Tones","Hypnotize, Chop Suey, Aerials, More","Tones to Your Phone in 30 Seconds!",10,4,0.8225,3.29,1,0,0,2,0,0.4,0,"System,Of,A,Down,tone,tones",6,0.8,0
"126",2324,2006-12-29,"theme song ringtone","TV Theme Ringtones","Get {KeyWord: Your Favorite TV Ringtones}","Tones to Your Phone in 30 Seconds!",138,19,0.665789473684211,12.65,1.9,0,0,0,1,0.13768115942029,0,"ringtones,Ringtones,theme,ringtone,the,ring,tone,tones,tv",9,0.333333333333333,0
"127",2627,2006-12-29,"hawaiian music ringtones","{KeyWord: Complimentary Ringtones}","The Deal Everybody is Talking About","Tones to Your Phone in 30 Seconds!",2,0,0,0,1,0,0,0,0,0,0,"ringtones,Ringtones,A,ringtone,ring,tone,tones",7,0,0
"128",3039,2006-12-29,"ringtones panic at the disco","Panic! Ringtones","I Write Sins Not Tragedies Ringtone","Tones to Your Phone in 30 Seconds",38,6,0.578333333333333,3.47,1,1,14.6,0,1,0.157894736842105,0.166666666666667,"ringtones,Ringtones,A,ringtone,panic,ring,tone,tones",8,0.2,0
"129",3360,2006-12-29,"ringtones cascada","Get Cascada Ringtones","Get Everytime We Touch Ring Tone","Tones in 30 Seconds - It's Da Bomb!",30,3,0.766666666666667,2.3,2.33333333333333,0,0,0,0,0.1,0,"ringtones,Ringtones,A,ringtone,cascada,ring,tone,tones",8,1,0
"130",8288,2006-12-29,"Kid Rock Ringtones","Get Kid Rock Ringtones","Picture, Cowboy, Bawitdaba & More.","Tones in 30 Seconds - It's Da Bomb!",15,4,0.7075,2.83,1.1,0,0,1,0,0.266666666666667,0,"ringtones,Ringtones,ringtone,Kid,Rock,ring,tone,tones",8,1,0
"131",9409,2006-12-29,"Gospel Ringtones","{KeyWord: Inspirational Ringtones}","The Newest Christian Ringtone Club","Tones to Your Phone in 30 Seconds!",151,13,0.867692307692308,11.28,2.6625,1,10,3,2,0.0860927152317881,0.0769230769230769,"ringtones,Ringtones,A,ringtone,at,ring,tone,tones",8,0,0
"132",9708,2006-12-29,"mosquito ring tone","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",171,12,0.776666666666667,9.32,3.31666666666667,1,14.6,0,2,0.0701754385964912,0.0833333333333333,"A,ringtone,mosquito,ring,tone",5,0.333333333333333,0
"133",9710,2006-12-29,"mosquito ringer","Mosquito Ringtone","Yeah, the one the adults can't hear","The one you are looking for.",11,2,0.64,1.28,2,0,0,0,1,0.181818181818182,0,"ringtone,mosquito,ring,tone",4,0.5,0
"134",9722,2006-12-29,"ultrasonic ringtone","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Tones in 30 Seconds - It's Da Bomb!",43,3,0.653333333333333,1.96,1.76,0,0,0,1,0.0697674418604651,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"135",9724,2006-12-29,"ringtones adults can't hear","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","The one you are looking for.",32,6,0.443333333333333,2.66,1,0,0,0,0,0.1875,0,"A,ringtone,mosquito,ring,tone",5,0,0.75
"136",9728,2006-12-29,"ringtone adults can't hear","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Works with all carriers. Get it Now",39,5,0.45,2.25,1.62,0,0,0,0,0.128205128205128,0,"A,ringtone,mosquito,ring,tone",5,0.25,0.75
"137",9756,2006-12-29,"family guy ringtones","Get Family Guy Ringtones","Your Favorite Family Guy Ringtones","Tones to Your Phone in 30 Seconds!",189,22,0.733181818181818,16.13,1.53333333333333,0,0,0,2,0.116402116402116,0,"ringtones,Ringtones,A,ringtone,ring,tone,family,guy,tones",9,1,1
"138",9788,2006-12-29,"ctu ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",167,19,0.737894736842105,14.02,1.16666666666667,0,0,4,2,0.11377245508982,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"139",9789,2006-12-29,"24 ringtone","24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones in 30 Seconds - It's Da Bomb!",4,0,0,0,1.15,0,0,4,2,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"140",9792,2006-12-29,"24 ring tones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",77,21,0.617619047619048,12.97,1.14166666666667,1,14.25,3,1,0.272727272727273,0.0476190476190476,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"141",9798,2006-12-29,"24 ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",5,2,0.625,1.25,1.75,0,0,0,1,0.4,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"142",9800,2006-12-29,"ctu ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",5,3,0.746666666666667,2.24,1.625,0,0,0,0,0.6,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"143",9801,2006-12-29,"24 ringers","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",3,1,0.44,0.44,3.75,0,0,0,0,0.333333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"144",9802,2006-12-29,"fox 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",11,1,0.77,0.77,2.21666666666667,0,0,0,0,0.0909090909090909,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"145",9807,2006-12-29,"ctu ringtone for","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",10,0,0,0,2.56,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"146",9809,2006-12-29,"fox 24 ringtones","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",10,3,0.556666666666667,1.67,1,0,0,0,0,0.3,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"147",9810,2006-12-29,"24 theme ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",32,3,0.83,2.49,2.05,0,0,0,1,0.09375,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"148",9814,2006-12-29,"24 phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",50,11,0.597272727272727,6.57,1.67272727272727,0,0,0,1,0.22,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"149",9815,2006-12-29,"24 tv show ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",15,0,0,0,2.5,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.25,0
"150",9823,2006-12-29,"ringtones from 24","24 CTU Ringtones","24 Theme, CTU Desk Phone and More","Tones in 30 Seconds - It's Da Bomb!",3,1,0.46,0.46,1,0,0,0,0,0.333333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0.333333333333333
"151",9825,2006-12-29,"ringtones ctu","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",46,9,0.583333333333333,5.25,1.41111111111111,1,13.7,2,1,0.195652173913043,0.111111111111111,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.5
"152",9826,2006-12-29,"download 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",7,1,0.71,0.71,1.2,0,0,0,1,0.142857142857143,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"153",9829,2006-12-29,"ctu phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",30,6,0.683333333333333,4.1,1.42222222222222,0,0,0,1,0.2,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"154",9833,2006-12-29,"24 tv show ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",96,4,0.5925,2.37,1.12727272727273,0,0,0,2,0.0416666666666667,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"155",9838,2006-12-29,"ringtones for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",17,3,0.663333333333333,1.99,4.325,0,0,0,0,0.176470588235294,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"156",9839,2006-12-29,"ringtones 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",393,57,0.580877192982456,33.11,1.7,1,13.7,2,2,0.145038167938931,0.0175438596491228,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0
"157",9848,2006-12-29,"24 ringtone verizon","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",27,4,0.78,3.12,3.425,0,0,0,0,0.148148148148148,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"158",9850,2006-12-29,"ringtone for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",22,3,0.786666666666667,2.36,2.65714285714286,0,0,0,0,0.136363636363636,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"159",9853,2006-12-29,"24 telephone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",13,2,0.805,1.61,2.78,0,0,0,0,0.153846153846154,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"160",9860,2006-12-29,"24 ctu ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",40,2,0.85,1.7,1.5,0,0,0,1,0.05,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.333333333333333
"161",1591,2006-12-30,"buckcherry ringtones","Get Buckcherry Ringtones","Get Buckcherry Ring Tones Now","Tones to Your Phone in 30 Seconds!",12,2,0.56,1.12,1.45,0,0,0,1,0.166666666666667,0,"buckcherry,ringtones,Ringtones,ringtone,ring,tone,tones",7,1,0.5
"162",1600,2006-12-30,"Three 6 Mafia Ringtones","Three 6 Mafia Tones","Poppin My Collar, Stay Fly & More.","Tones to Your Phone in 30 Seconds!",8,4,0.83,3.32,1.16666666666667,1,14.6,0,0,0.5,0.25,"Three,6,Mafia,A,tone,tones",6,0.75,0
"163",1683,2006-12-30,"Carrie Underwood Ringtones","Carrie Underwood Tones","Jesus, Take The Wheel & Many More.","Tones to Your Phone in 30 Seconds!",36,5,0.874,4.37,1.7,1,10,0,1,0.138888888888889,0.2,"Carrie,Underwood,A,tone,tones",5,0.666666666666667,0
"164",1689,2006-12-30,"def leppard ringtones","Def Leppard Ringtones","Pour Some Sugar On Me and Many More","Tones to Your Phone in 30 Seconds!",19,5,0.728,3.64,1.6,1,13.7,2,0,0.263157894736842,0.2,"ringtones,Ringtones,def,leppard,A,ringtone,ring,tone,tones",9,1,0
"165",1980,2006-12-30,"System Of A Down Ringtones","System Of A Down Tones","Hypnotize, Chop Suey, Aerials, More","Tones to Your Phone in 30 Seconds!",9,2,0.625,1.25,1.56666666666667,0,0,2,0,0.222222222222222,0,"System,Of,A,Down,tone,tones",6,0.8,0
"166",2324,2006-12-30,"theme song ringtone","TV Theme Ringtones","Get {KeyWord: Your Favorite TV Ringtones}","Tones to Your Phone in 30 Seconds!",110,19,0.753684210526316,14.32,1.65714285714286,0,0,0,1,0.172727272727273,0,"ringtones,Ringtones,theme,ringtone,the,ring,tone,tones,tv",9,0.333333333333333,0
"167",2627,2006-12-30,"hawaiian music ringtones","{KeyWord: Complimentary Ringtones}","The Deal Everybody is Talking About","Tones to Your Phone in 30 Seconds!",8,4,0.6425,2.57,1,1,14.6,0,0,0.5,0.25,"ringtones,Ringtones,A,ringtone,ring,tone,tones",7,0,0
"168",3039,2006-12-30,"ringtones panic at the disco","Panic! Ringtones","I Write Sins Not Tragedies Ringtone","Tones to Your Phone in 30 Seconds",19,3,0.536666666666667,1.61,1.13333333333333,0,0,0,1,0.157894736842105,0,"ringtones,Ringtones,A,ringtone,panic,ring,tone,tones",8,0.2,0
"169",3360,2006-12-30,"ringtones cascada","Get Cascada Ringtones","Get Everytime We Touch Ring Tone","Tones in 30 Seconds - It's Da Bomb!",31,3,0.803333333333333,2.41,2.66666666666667,1,10,0,0,0.0967741935483871,0.333333333333333,"ringtones,Ringtones,A,ringtone,cascada,ring,tone,tones",8,1,0
"170",8288,2006-12-30,"Kid Rock Ringtones","Get Kid Rock Ringtones","Picture, Cowboy, Bawitdaba & More.","Tones in 30 Seconds - It's Da Bomb!",14,1,0.75,0.75,1.05,0,0,1,0,0.0714285714285714,0,"ringtones,Ringtones,ringtone,Kid,Rock,ring,tone,tones",8,1,0
"171",9409,2006-12-30,"Gospel Ringtones","{KeyWord: Inspirational Ringtones}","The Newest Christian Ringtone Club","Tones to Your Phone in 30 Seconds!",126,16,0.86625,13.86,1.625,0,0,3,2,0.126984126984127,0,"ringtones,Ringtones,A,ringtone,at,ring,tone,tones",8,0,0
"172",9708,2006-12-30,"mosquito ring tone","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",167,12,0.7475,8.97,3.54166666666667,2,29.2,0,2,0.0718562874251497,0.166666666666667,"A,ringtone,mosquito,ring,tone",5,0.333333333333333,0
"173",9710,2006-12-30,"mosquito ringer","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",18,3,0.703333333333333,2.11,2.625,0,0,0,1,0.166666666666667,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"174",9722,2006-12-30,"ultrasonic ringtone","Mosquito Ringtone","Yeah, the one the adults can't hear","Works with all carriers. Get it Now",19,2,0.795,1.59,1.2,0,0,0,1,0.105263157894737,0,"ringtone,mosquito,ring,tone",4,0.5,0
