Keyword ID,Date,Keyword,Keyword_ringtone,Keyword_WordCount,Headline,Headline_WordCount,Headline_Number,Headline_Readability,Line 1,Line 1_Time,Line1_WordCount,Line 2,Line 2_Action,Line2_WordCount,Line_2_Time,Impressions,Clicks,Clicks_b, Avg_CPC , Cost ,Position,actioncount,actioncount_b,revenue,Competition,Volume,KeywordinHeadline,KeywordinBody,CTR,Conversion,Headline_Specific,Profit,Profitability
9815,1/4/2007,24 tv show ringtone,0,4,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,9,2,1,0.75,1.49,1.83,0,0,0,0,0,0.25,0,0.222222222,0,0,-1.49,0
9823,1/4/2007,ringtones from 24,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,20,3,1,0.71,2.12,2.5,0,0,0,0,0,0.666666667,0,0.15,0,0,-2.12,0
9825,1/4/2007,ringtones ctu,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,45,5,1,0.59,2.93,1.05,1,1,10,2,1,1,0.5,0.111111111,0.2,0,7.07,1
9826,1/4/2007,download 24 ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,7,2,1,0.75,1.5,1.5,0,0,0,0,1,0.333333333,0,0.285714286,0,0,-1.5,0
9829,1/4/2007,ctu phone ringtone,0,3,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,9,0,0,0,0,1.57,0,0,0,0,1,0,0.333333333,0,,0,0,0
9833,1/4/2007,24 tv show ringtones,1,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,20,7,1,0.68,4.75,1.08,0,0,0,0,2,0.5,0,0.35,0,0,-4.75,0
9838,1/4/2007,ringtones for 24,1,3,Get 24 CTU Ringtones,4,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,7,0,0,0,0,4.07,0,0,0,0,0,0.666666667,0.333333333,0,,0,0,0
9839,1/4/2007,ringtones 24,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,426,54,1,0.64,34.68,2.14,4,1,57.5,2,2,1,0,0.126760563,0.074074074,0,22.82,1
9848,1/4/2007,24 ringtone verizon,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,4,0,0,0,0,3.75,0,0,0,0,0,0.333333333,0,0,,0,0,0
9850,1/4/2007,ringtone for 24,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,10,1,1,0.86,0.86,3.9,0,0,0,0,0,0.333333333,0,0.1,0,0,-0.86,0
9853,1/4/2007,24 telephone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,6,3,1,0.57,1.71,2.25,0,0,0,0,0,0.333333333,0,0.5,0,0,-1.71,0
9860,1/4/2007,24 ctu ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,63,6,1,0.72,4.34,1.51,0,0,0,0,1,1,0.333333333,0.095238095,0,0,-4.34,0
1591,1/5/2007,buckcherry ringtones,1,2,Get Buckcherry Ringtones,3,0,1,Get Buckcherry Ring Tones Now,1,5,Tones to Your Phone in 30 Seconds!,0,7,0,51,7,1,0.68,4.74,1.1,0,0,0,0,1,1,0.5,0.137254902,0,0,-4.74,0
1600,1/5/2007,Three 6 Mafia Ringtones,1,4,Three 6 Mafia Tones,4,1,0,"Poppin My Collar, Stay Fly & More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,24,1,1,0.47,0.47,1.37,0,0,0,0,0,0.75,0,0.041666667,0,1,-0.47,0
1683,1/5/2007,Carrie Underwood Ringtones,1,3,Carrie Underwood Tones,3,0,1,"Jesus, Take The Wheel & Many More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,16,0,0,0,0,2.55,0,0,0,0,1,0.666666667,0,0,,1,0,0
1689,1/5/2007,def leppard ringtones,1,3,Def Leppard Ringtones,3,0,1,Pour Some Sugar On Me and Many More,0,8,Tones to Your Phone in 30 Seconds!,0,7,0,7,1,1,0.76,0.76,1.4,0,0,0,2,0,1,0,0.142857143,0,1,-0.76,0
1980,1/5/2007,System Of A Down Ringtones,1,5,System Of A Down Tones,5,0,0,"Hypnotize, Chop Suey, Aerials, More",0,5,Tones to Your Phone in 30 Seconds!,0,7,0,11,1,1,0.4,0.4,1.93,0,0,0,2,0,0.8,0,0.090909091,0,0,-0.4,0
2324,1/5/2007,theme song ringtone,0,3,TV Theme Ringtones,3,0,0,Get {KeyWord: Your Favorite TV Ringtones},0,6,Tones to Your Phone in 30 Seconds!,0,7,0,146,14,1,0.76,10.65,3.03,0,0,0,0,1,0.333333333,0,0.095890411,0,0,-10.65,0
2627,1/5/2007,hawaiian music ringtones,1,3,{KeyWord: Complimentary Ringtones},3,0,0,The Deal Everybody is Talking About,0,6,Complimentary Ringtones at Da Bomb!,0,5,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,0,0
3039,1/5/2007,ringtones panic at the disco,1,5,Panic! Ringtones,2,0,0,I Write Sins Not Tragedies Ringtone,0,6,Tones to Your Phone in 30 Seconds,0,7,0,27,4,1,0.56,2.23,1.2,0,0,0,0,1,0.2,0,0.148148148,0,0,-2.23,0
3360,1/5/2007,ringtones cascada,1,2,Get Cascada Ringtones,3,0,1,Get Everytime We Touch Ring Tone,0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,14,1,1,0.87,0.87,2.7,0,0,0,0,0,1,0,0.071428571,0,0,-0.87,0
8288,1/5/2007,Kid Rock Ringtones,1,3,Get Kid Rock Ringtones,4,0,0,"Picture, Cowboy, Bawitdaba & More.",0,5,Tones in 30 Seconds - It's Da Bomb!,0,8,0,9,1,1,0.72,0.72,1,0,0,0,1,0,1,0,0.111111111,0,1,-0.72,0
9409,1/5/2007,Gospel Ringtones,1,2,{KeyWord: Inspirational Ringtones},3,0,0,The Newest Christian Ringtone Club,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,116,12,1,0.87,10.42,1.9,1,1,12.15,3,2,0,0,0.103448276,0.083333333,0,1.73,1
9708,1/5/2007,mosquito ring tone,0,3,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,269,28,1,0.7,19.63,4.89,0,0,0,0,2,0.333333333,0,0.104089219,0,1,-19.63,0
9710,1/5/2007,mosquito ringer,0,2,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,48,5,1,0.66,3.31,1.09,0,0,0,0,1,0.5,0,0.104166667,0,1,-3.31,0
9722,1/5/2007,ultrasonic ringtone,0,2,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,52,4,1,0.61,2.42,1.47,0,0,0,0,1,0.5,0,0.076923077,0,1,-2.42,0
9724,1/5/2007,ringtones adults can't hear,1,4,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,21,4,1,0.47,1.89,1.02,0,0,0,0,0,0,0,0.19047619,0,1,-1.89,0
9728,1/5/2007,ringtone adults can't hear,0,4,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Ultrasonic Mosquito Ringer Is Hot!,0,5,0,31,8,1,0.5,3.99,1,1,1,14.6,0,0,0.25,0.75,0.258064516,0.125,1,10.61,1
9756,1/5/2007,family guy ringtones,1,3,Get Family Guy Ringtones,4,0,0,Your Favorite Family Guy Ringtones,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,74,12,1,0.51,6.17,1.08,1,1,14.6,0,2,1,1,0.162162162,0.083333333,1,8.43,1
9788,1/5/2007,ctu ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,129,19,1,0.7,13.35,1.33,2,1,28.3,4,2,0.5,0.5,0.147286822,0.105263158,0,14.95,1
9789,1/5/2007,24 ringtone,0,2,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,22,6,1,0.57,3.44,1.43,1,1,12.15,4,2,0.5,0,0.272727273,0.166666667,0,8.71,1
9792,1/5/2007,24 ring tones,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,41,13,1,0.67,8.67,1.44,0,0,0,3,1,0.333333333,0,0.317073171,0,0,-8.67,0
9798,1/5/2007,24 ringer,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,9,1,1,0.66,0.66,2,0,0,0,0,1,0.5,0,0.111111111,0,0,-0.66,0
9800,1/5/2007,ctu ringer,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,18,4,1,0.8,3.19,1.37,0,0,0,0,0,0.5,0.5,0.222222222,0,0,-3.19,0
9801,1/5/2007,24 ringers,0,2,24 CTU Ringtones,3,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,4,1,1,0.86,0.86,3.35,0,0,0,0,0,0.5,0.5,0.25,0,0,-0.86,0
9802,1/5/2007,fox 24 ringtone,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,10,2,1,0.78,1.55,3.1,0,0,0,0,0,0.333333333,0,0.2,0,0,-1.55,0
9807,1/5/2007,ctu ringtone for,0,3,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,4,1,1,0.87,0.87,1.75,0,0,0,0,0,0,0.333333333,0.25,0,0,-0.87,0
9809,1/5/2007,fox 24 ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,7,2,1,0.81,1.62,1.2,1,1,14.6,0,0,0.666666667,0,0.285714286,0.5,0,12.98,1
9810,1/5/2007,24 theme ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,12,1,1,0.76,0.76,3.27,0,0,0,0,1,0.333333333,0,0.083333333,0,0,-0.76,0
9814,1/5/2007,24 phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,45,13,1,0.56,7.23,1.23,1,1,13.7,0,1,0.333333333,0,0.288888889,0.076923077,0,6.47,1
9815,1/5/2007,24 tv show ringtone,0,4,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,12,1,1,0.65,0.65,2,0,0,0,0,0,0.25,0,0.083333333,0,0,-0.65,0
9823,1/5/2007,ringtones from 24,1,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,4,2,1,0.69,1.37,1.15,0,0,0,0,0,0.666666667,0,0.5,0,0,-1.37,0
9825,1/5/2007,ringtones ctu,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,53,8,1,0.61,4.87,1.22,0,0,0,2,1,1,0.5,0.150943396,0,0,-4.87,0
9826,1/5/2007,download 24 ringtone,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,3,1,1,0.59,0.59,1,0,0,0,0,1,0.333333333,0,0.333333333,0,0,-0.59,0
9829,1/5/2007,ctu phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,25,2,1,0.64,1.27,1.09,0,0,0,0,1,0.333333333,0.333333333,0.08,0,0,-1.27,0
9833,1/5/2007,24 tv show ringtones,1,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,13,4,1,0.7,2.79,1.42,0,0,0,0,2,0.5,0,0.307692308,0,0,-2.79,0
9838,1/5/2007,ringtones for 24,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,12,0,0,0,0,6.13,0,0,0,0,0,0.666666667,0,0,,0,0,0
9839,1/5/2007,ringtones 24,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,338,63,1,0.68,42.55,1.8,6,1,80.3,2,2,1,0,0.186390533,0.095238095,0,37.75,1
9848,1/5/2007,24 ringtone verizon,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,11,6,1,0.8,4.79,3.3,0,0,0,0,0,0.333333333,0,0.545454545,0,0,-4.79,0
9850,1/5/2007,ringtone for 24,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,14,1,1,0.81,0.81,2.55,0,0,0,0,0,0.333333333,0,0.071428571,0,0,-0.81,0
9853,1/5/2007,24 telephone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,12,1,1,0.72,0.72,2.28,0,0,0,0,0,0.333333333,0,0.083333333,0,0,-0.72,0
9860,1/5/2007,24 ctu ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,44,6,1,0.79,4.75,1.33,0,0,0,0,1,1,0.333333333,0.136363636,0,0,-4.75,0
1591,1/6/2007,buckcherry ringtones,1,2,Get Buckcherry Ringtones,3,0,1,Get Buckcherry Ring Tones Now,1,5,Tones to Your Phone in 30 Seconds!,0,7,0,23,6,1,0.72,4.31,1.03,0,0,0,0,1,1,0.5,0.260869565,0,0,-4.31,0
1600,1/6/2007,Three 6 Mafia Ringtones,1,4,Three 6 Mafia Tones,4,1,0,"Poppin My Collar, Stay Fly & More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,20,2,1,0.87,1.74,1.12,0,0,0,0,0,0.75,0,0.1,0,1,-1.74,0
1683,1/6/2007,Carrie Underwood Ringtones,1,3,Carrie Underwood Tones,3,0,1,"Jesus, Take The Wheel & Many More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,46,9,1,0.78,7.06,1.5,0,0,0,0,1,0.666666667,0,0.195652174,0,1,-7.06,0
1689,1/6/2007,def leppard ringtones,1,3,Def Leppard Ringtones,3,0,1,"Photograph, Love Bites, Hysteria",0,4,Tones to Your Phone in 30 Seconds!,0,7,0,6,2,1,0.77,1.54,1.1,0,0,0,2,0,1,0,0.333333333,0,1,-1.54,0
1980,1/6/2007,System Of A Down Ringtones,1,5,System Of A Down Tones,5,0,0,"Hypnotize, Chop Suey, Aerials, More",0,5,Tones to Your Phone in 30 Seconds!,0,7,0,9,1,1,0.4,0.4,2.1,0,0,0,2,0,0.8,0,0.111111111,0,0,-0.4,0
2324,1/6/2007,theme song ringtone,0,3,TV Theme Ringtones,3,0,0,Get {KeyWord: Your Favorite TV Ringtones},0,6,Tones to Your Phone in 30 Seconds!,0,7,0,90,4,1,0.66,2.63,2.03,0,0,0,0,1,0.333333333,0,0.044444444,0,0,-2.63,0
2627,1/6/2007,hawaiian music ringtones,1,3,{KeyWord: Complimentary Ringtones},3,0,0,The Deal Everybody is Talking About,0,6,Complimentary Ringtones at Da Bomb!,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
3039,1/6/2007,ringtones panic at the disco,1,5,Panic! Ringtones,2,0,0,I Write Sins Not Tragedies Ringtone,0,6,Tones to Your Phone in 30 Seconds,0,7,0,44,8,1,0.55,4.4,1.2,0,0,0,0,1,0.2,0,0.181818182,0,0,-4.4,0
3360,1/6/2007,ringtones cascada,1,2,Get Cascada Ringtones,3,0,1,Get Everytime We Touch Ring Tone,0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,17,2,1,0.84,1.68,3.83,0,0,0,0,0,1,0,0.117647059,0,0,-1.68,0
8288,1/6/2007,Kid Rock Ringtones,1,3,Get Kid Rock Ringtones,4,0,0,"Picture, Cowboy, Bawitdaba & More.",0,5,Tones in 30 Seconds - It's Da Bomb!,0,8,0,7,0,0,0,0,1.15,0,0,0,1,0,1,0,0,,1,0,0
9409,1/6/2007,Gospel Ringtones,1,2,{KeyWord: Inspirational Ringtones},3,0,0,The Newest Christian Ringtone Club,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,10,0,0,0,0,1.62,0,0,0,3,2,0,0,0,,0,0,0
9708,1/6/2007,mosquito ring tone,0,3,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,124,15,1,0.8,12.03,3.65,1,1,14.6,0,2,0.333333333,0,0.120967742,0.066666667,1,2.57,1
9710,1/6/2007,mosquito ringer,0,2,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,29,3,1,0.72,2.16,2.33,0,0,0,0,1,0.5,0,0.103448276,0,1,-2.16,0
9722,1/6/2007,ultrasonic ringtone,0,2,Mosquito Ringtone,2,0,0,"Yeah, the one the adults can't hear",0,7,Ultrasonic Mosquito Ringer Is Hot!,0,5,0,41,7,1,0.68,4.79,1.1,0,0,0,0,1,0.5,0,0.170731707,0,1,-4.79,0
9724,1/6/2007,ringtones adults can't hear,1,4,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,12,3,1,0.4,1.2,1,1,1,14.6,0,0,0,0.75,0.25,0.333333333,1,13.4,1
9728,1/6/2007,ringtone adults can't hear,0,4,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Ultrasonic Mosquito Ringer Is Hot!,0,5,0,20,1,1,0.52,0.52,1,1,1,14.6,0,0,0.25,0.75,0.05,1,1,14.08,1
9756,1/6/2007,family guy ringtones,1,3,Get Family Guy Ringtones,4,0,0,Your Favorite Family Guy Ringtones,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,71,14,1,0.52,7.3,1.12,2,1,29.2,0,2,1,1,0.197183099,0.142857143,1,21.9,1
9788,1/6/2007,ctu ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,148,20,1,0.69,13.71,1.01,2,1,24.6,4,2,0.5,0.5,0.135135135,0.1,0,10.89,1
9789,1/6/2007,24 ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,69,3,1,0.57,1.71,1.25,0,0,0,4,2,0.5,0,0.043478261,0,0,-1.71,0
9792,1/6/2007,24 ring tones,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,38,11,1,0.57,6.22,1.26,1,1,13.7,3,1,0.333333333,0,0.289473684,0.090909091,0,7.48,1
9798,1/6/2007,24 ringer,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,18,4,1,0.69,2.74,1.62,1,1,13.7,0,1,0.5,0,0.222222222,0.25,0,10.96,1
9800,1/6/2007,ctu ringer,0,2,24 CTU Ringtones,3,1,0,"24 Theme, CTU Desk Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,2,0,0,0,0,1.5,0,0,0,0,0,0.5,0.5,0,,0,0,0
9801,1/6/2007,24 ringers,0,2,24 CTU Ringtones,3,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,6,2,1,0.78,1.55,2.9,0,0,0,0,0,0.5,0.5,0.333333333,0,0,-1.55,0
9802,1/6/2007,fox 24 ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,18,6,1,0.82,4.9,2.48,0,0,0,0,0,0.333333333,0,0.333333333,0,0,-4.9,0
9807,1/6/2007,ctu ringtone for,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,11,1,1,0.83,0.83,3.58,0,0,0,0,0,0.333333333,0.333333333,0.090909091,0,0,-0.83,0
9809,1/6/2007,fox 24 ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,11,5,1,0.64,3.19,1,0,0,0,0,0,0.666666667,0,0.454545455,0,0,-3.19,0
9810,1/6/2007,24 theme ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,35,4,1,0.75,3,2.79,0,0,0,0,1,0.333333333,0,0.114285714,0,0,-3,0
9814,1/6/2007,24 phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,39,7,1,0.63,4.44,1.6,2,1,27.4,0,1,0.333333333,0,0.179487179,0.285714286,0,22.96,1
9815,1/6/2007,24 tv show ringtone,0,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,20,2,1,0.77,1.54,1.72,0,0,0,0,0,0.25,0,0.1,0,0,-1.54,0
9823,1/6/2007,ringtones from 24,1,3,Get 24 CTU Ringtones,4,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0.666666667,0.333333333,0,,0,0,0
9825,1/6/2007,ringtones ctu,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,81,10,1,0.56,5.62,1.28,0,0,0,2,1,1,0.5,0.12345679,0,0,-5.62,0
9826,1/6/2007,download 24 ringtone,0,3,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,8,0,0,0,0,1,0,0,0,0,1,0.333333333,0,0,,0,0,0
9829,1/6/2007,ctu phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,23,2,1,0.64,1.28,1.36,0,0,0,0,1,0.333333333,0.333333333,0.086956522,0,0,-1.28,0
9833,1/6/2007,24 tv show ringtones,1,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,5,2,1,0.67,1.33,1,0,0,0,0,2,0.5,0,0.4,0,0,-1.33,0
9838,1/6/2007,ringtones for 24,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,4,1,1,0.83,0.83,2.5,0,0,0,0,0,0.666666667,0,0.25,0,0,-0.83,0
9839,1/6/2007,ringtones 24,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,360,55,1,0.63,34.58,1.74,3,1,30,2,2,1,0,0.152777778,0.054545455,0,-4.58,0
9848,1/6/2007,24 ringtone verizon,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,12,0,0,0,0,2.5,0,0,0,0,0,0.333333333,0,0,,0,0,0
9850,1/6/2007,ringtone for 24,0,3,24 CTU Ringtones,3,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,2,0,0,0,0,2,0,0,0,0,0,0.333333333,0.333333333,0,,0,0,0
9853,1/6/2007,24 telephone ringtone,0,3,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,10,3,1,0.71,2.13,1.94,0,0,0,0,0,0.333333333,0,0.3,0,0,-2.13,0
9860,1/6/2007,24 ctu ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,43,3,1,0.69,2.08,1.2,2,1,28.3,0,1,1,0.333333333,0.069767442,0.666666667,0,26.22,1
1591,1/7/2007,buckcherry ringtones,1,2,Get Buckcherry Ringtones,3,0,1,{Keyword: Ring Tones},0,3,Tones to Your Phone in 30 Seconds!,0,7,0,19,4,1,0.69,2.76,1.6,0,0,0,0,1,1,0,0.210526316,0,0,-2.76,0
1600,1/7/2007,Three 6 Mafia Ringtones,1,4,Three 6 Mafia Ringtones,4,1,0,"Poppin My Collar, Stay Fly & More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,13,2,1,0.79,1.58,1.8,0,0,0,0,0,1,0,0.153846154,0,1,-1.58,0
1683,1/7/2007,Carrie Underwood Ringtones,1,3,Carrie Underwood Tones,3,0,1,"Jesus, Take The Wheel & Many More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,10,2,1,0.8,1.59,1.9,0,0,0,0,1,0.666666667,0,0.2,0,1,-1.59,0
1689,1/7/2007,def leppard ringtones,1,3,Def Leppard Ringtones,3,0,1,Pour Some Sugar On Me and Many More,0,8,Tones to Your Phone in 30 Seconds!,0,7,0,5,1,1,0.83,0.83,1.33,0,0,0,2,0,1,0,0.2,0,1,-0.83,0
1980,1/7/2007,System Of A Down Ringtones,1,5,System Of A Down Tones,5,0,0,"Hypnotize, Chop Suey, Aerials, More",0,5,Tones to Your Phone in 30 Seconds!,0,7,0,10,2,1,0.59,1.17,3.67,1,1,13.7,2,0,0.8,0,0.2,0.5,0,12.53,1
