Keyword ID,Date,Keyword,Headline,Line 1,Line 2,Impressions,Clicks,Avg_CPC,Cost,Position,actioncount,revenue,Competition,Volume,Key_ringtone_b,CTR,Head_word_ct,Number_head,Line_1_Time,line_2_action,Conversion_rate_clicks,Conversion_rate_Impre,ringtones panic at the disco,24 ringers,ringtones cascada,Kid Rock Ringtones,24 ringer,24 ringtone,ringtones for 24,24 theme ringtone,ctu ringtone for,ringtone adults can't hear,24 ringtone verizon,fox 24 ringtone,hawaiian music ringtones,theme song ringtone,buckcherry ringtones,System Of A Down Ringtones,Carrie Underwood Ringtones,Three 6 Mafia Ringtones,def leppard ringtones,Gospel Ringtones,fox 24 ringtones,24 ctu ringtones,24 phone ringtone,24 ring tones,24 telephone ringtone,24 tv show ringtone,24 tv show ringtones,ctu phone ringtone,ctu ringer,ctu ringtone,download 24 ringtone,ringtone for 24,ringtones 24,ringtones ctu,ringtones from 24,ultrasonic ringtone,family guy ringtones,ringtones adults can't hear,mosquito ringer,mosquito ring tone
9833,39078,24 tv show ringtones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,72,6,0.663333333,3.98,1.011111111,2,27.4,0,2,1,0.083333333,4,1,0,0,0.333333333,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9829,39078,ctu phone ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,30,3,0.65,1.95,1.2,0,0,0,1,1,0.1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9788,39078,ctu ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,112,15,0.767333333,11.51,2.590909091,0,0,4,2,1,0.133928571,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9826,39078,download 24 ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,27,3,0.7,2.1,1.033333333,0,0,0,1,1,0.111111111,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9850,39078,ringtone for 24,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,14,1,0.84,0.84,3.85,0,0,0,0,1,0.071428571,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9839,39078,ringtones 24,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,306,35,0.630285714,22.06,2.191666667,1,13.7,2,2,1,0.114379085,4,1,0,0,0.028571429,0.003267974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9825,39078,ringtones ctu,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,38,8,0.675,5.4,1.088888889,0,0,2,1,1,0.210526316,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9756,39078,family guy ringtones,Get Family Guy Ringtones,Your Favorite Family Guy Ringtones,Tones to Your Phone in 30 Seconds!,106,11,0.748181818,8.23,2.022222222,0,0,0,2,1,0.103773585,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9724,39078,ringtones adults can't hear,Mosquito Ringtone,"Yeah, the one the adults can't hear",Works with all carriers. Get it Now,11,1,0.4,0.4,1,0,0,0,0,1,0.090909091,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9708,39078,mosquito ring tone,Stealth Mosquito Ringtone,"Yeah, the one the adults can't hear",Works with all carriers. Get it Now,143,10,0.702,7.02,3.625,0,0,0,2,1,0.06993007,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9728,39078,ringtone adults can't hear,Stealth Mosquito Ringtone,"Yeah, the one the adults can't hear",Works with all carriers. Get it Now,31,5,0.376,1.88,1.66,0,0,0,0,1,0.161290323,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9710,39078,mosquito ringer,Stealth Mosquito Ringtone,You know you want it - we got it!,Works with all carriers. Get it Now,20,2,0.755,1.51,2.4,1,14.6,0,1,0,0.1,3,0,0,1,0.5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9722,39078,ultrasonic ringtone,Stealth Mosquito Ringtone,You know you want it - we got it!,Works with all carriers. Get it Now,48,3,0.746666667,2.24,1.2,0,0,0,1,1,0.0625,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2627,39079,hawaiian music ringtones,{KeyWord: Complimentary Ringtones},The Deal Everybody is Talking About,Complimentary Tones in 30 Seconds!,1,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9848,39079,24 ringtone verizon,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Download In 30 Seconds!,1,0,0,0,3,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9789,39079,24 ringtone,24 CTU Ringtones,"24 Theme, CTU Desk Phone and More",Tones in 30 Seconds - It's Da Bomb!,1,0,0,0,2,0,0,4,2,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,39079,ringtones cascada,Get Cascada Ringtones,Get Everytime We Touch Ring Tone,Tones in 30 Seconds - It's Da Bomb!,8,0,0,0,2.666666667,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8288,39079,Kid Rock Ringtones,Get Kid Rock Ringtones,"Picture, Cowboy, Bawitdaba & More.",Tones in 30 Seconds - It's Da Bomb!,8,2,0.67,1.34,1.1,0,0,1,0,1,0.25,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9838,39079,ringtones for 24,24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones in 30 Seconds - It's Da Bomb!,2,0,0,0,5.5,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9823,39079,ringtones from 24,24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones in 30 Seconds - It's Da Bomb!,2,0,0,0,1.5,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9809,39079,fox 24 ringtones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones in 30 Seconds - It's Da Bomb!,6,2,0.595,1.19,1.2,0,0,0,0,1,0.333333333,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,39079,ringtones panic at the disco,Panic! Ringtones,I Write Sins Not Tragedies Ringtone,Tones to Your Phone in 30 Seconds,24,1,0.65,0.65,1.133333333,0,0,0,1,1,0.041666667,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,39079,theme song ringtone,TV Theme Ringtones,Get {KeyWord: Your Favorite TV Ringtones},Tones to Your Phone in 30 Seconds!,136,13,0.672307692,8.74,1.988888889,0,0,0,1,1,0.095588235,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,39079,buckcherry ringtones,Get Buckcherry Ringtones,Get Buckcherry Ring Tones Now,Tones to Your Phone in 30 Seconds!,25,1,0.74,0.74,1.2,0,0,0,1,1,0.04,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,39079,System Of A Down Ringtones,System Of A Down Tones,"Hypnotize, Chop Suey, Aerials, More",Tones to Your Phone in 30 Seconds!,47,6,0.803333333,4.82,1.433333333,2,24.6,2,0,1,0.127659574,5,0,0,0,0.333333333,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,39079,Carrie Underwood Ringtones,Carrie Underwood Tones,"Jesus, Take The Wheel & Many More.",Tones to Your Phone in 30 Seconds!,27,5,0.798,3.99,2.55,0,0,0,1,1,0.185185185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,39079,Three 6 Mafia Ringtones,Three 6 Mafia Tones,"Poppin My Collar, Stay Fly & More.",Tones to Your Phone in 30 Seconds!,20,1,0.86,0.86,1.45,0,0,0,0,1,0.05,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,39079,def leppard ringtones,Def Leppard Ringtones,Pour Some Sugar On Me and Many More,Tones to Your Phone in 30 Seconds!,19,2,0.63,1.26,1.1,0,0,2,0,1,0.105263158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9409,39079,Gospel Ringtones,{KeyWord: Inspirational Ringtones},The Newest Christian Ringtone Club,Tones to Your Phone in 30 Seconds!,94,10,0.906,9.06,3.15,0,0,3,2,1,0.106382979,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9860,39079,24 ctu ringtones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,33,3,0.79,2.37,2.075,0,0,0,1,1,0.090909091,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9814,39079,24 phone ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,19,4,0.7675,3.07,1.033333333,0,0,0,1,1,0.210526316,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9792,39079,24 ring tones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,32,11,0.588181818,6.47,1.0625,1,10,3,1,1,0.34375,4,1,0,0,0.090909091,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9798,39079,24 ringer,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,8,1,0.4,0.4,1.166666667,0,0,0,1,0,0.125,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9801,39079,24 ringers,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,7,4,0.835,3.34,1.7,1,13.7,0,0,0,0.571428571,4,1,0,0,0.25,0.142857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9853,39079,24 telephone ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,8,3,0.713333333,2.14,1.066666667,0,0,0,0,1,0.375,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9810,39079,24 theme ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,24,3,0.766666667,2.3,1.928571429,0,0,0,1,1,0.125,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9815,39079,24 tv show ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,10,2,0.61,1.22,1.583333333,0,0,0,0,1,0.2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9833,39079,24 tv show ringtones,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,58,5,0.664,3.32,1.0125,0,0,0,2,1,0.086206897,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9829,39079,ctu phone ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,46,3,0.613333333,1.84,1.08,0,0,0,1,1,0.065217391,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9800,39079,ctu ringer,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,5,0,0,0,1.5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9788,39079,ctu ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,131,15,0.76,11.4,1.690909091,1,13.7,4,2,1,0.114503817,4,1,0,0,0.066666667,0.007633588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9807,39079,ctu ringtone for,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,3,0,0,0,4.5,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9826,39079,download 24 ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,8,1,0.74,0.74,1,0,0,0,1,1,0.125,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9802,39079,fox 24 ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,7,0,0,0,3.5,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9850,39079,ringtone for 24,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,15,2,0.805,1.61,2.18,0,0,0,0,1,0.133333333,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9839,39079,ringtones 24,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,350,41,0.626097561,25.67,1.663636364,6,84.9,2,2,1,0.117142857,4,1,0,0,0.146341463,0.017142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9825,39079,ringtones ctu,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones to Your Phone in 30 Seconds!,22,5,0.672,3.36,1.128571429,0,0,2,1,1,0.227272727,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9756,39079,family guy ringtones,Get Family Guy Ringtones,Your Favorite Family Guy Ringtones,Tones to Your Phone in 30 Seconds!,144,16,0.67375,10.78,1.444444444,0,0,0,2,1,0.111111111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9710,39079,mosquito ringer,Stealth Mosquito Ringtone,"Yeah, the one the adults can't hear",Ultrasonic Mosquito Ringer Is Hot!,11,2,0.615,1.23,2.06,0,0,0,1,0,0.181818182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9724,39079,ringtones adults can't hear,Stealth Mosquito Ringtone,"Yeah, the one the adults can't hear",Works with all carriers. Get it Now,20,1,0.4,0.4,1.016666667,0,0,0,0,1,0.05,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9708,39079,mosquito ring tone,Stealth Mosquito Ringtone,You know you want it - we got it!,Works with all carriers. Get it Now,196,14,0.717142857,10.04,3.484615385,1,14.6,0,2,1,0.071428571,3,0,0,1,0.071428571,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9728,39079,ringtone adults can't hear,Stealth Mosquito Ringtone,You know you want it - we got it!,Works with all carriers. Get it Now,39,3,0.3,0.9,1.011111111,0,0,0,0,1,0.076923077,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9722,39079,ultrasonic ringtone,Stealth Mosquito Ringtone,You know you want it - we got it!,Works with all carriers. Get it Now,71,6,0.645,3.87,1.016666667,0,0,0,1,1,0.084507042,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9710,39080,mosquito ringer,Mosquito Ringtone,"Yeah, the one the adults can't hear",The one you are looking for.,11,2,0.64,1.28,2,0,0,0,1,0,0.181818182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9724,39080,ringtones adults can't hear,Stealth Mosquito Ringtone,"Yeah, the one the adults can't hear",The one you are looking for.,32,6,0.443333333,2.66,1,0,0,0,0,1,0.1875,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9823,39080,ringtones from 24,24 CTU Ringtones,"24 Theme, CTU Desk Phone and More",Tones in 30 Seconds - It's Da Bomb!,3,1,0.46,0.46,1,0,0,0,0,1,0.333333333,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9789,39080,24 ringtone,24 CTU Ringtones,"24 Theme, CTU Office Phone and More",Tones in 30 Seconds - It's Da Bomb!,4,0,0,0,1.15,0,0,4,2,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,39080,ringtones cascada,Get Cascada Ringtones,Get Everytime We Touch Ring Tone,Tones in 30 Seconds - It's Da Bomb!,30,3,0.766666667,2.3,2.333333333,0,0,0,0,1,0.1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8288,39080,Kid Rock Ringtones,Get Kid Rock Ringtones,"Picture, Cowboy, Bawitdaba & More.",Tones in 30 Seconds - It's Da Bomb!,15,4,0.7075,2.83,1.1,0,0,1,0,1,0.266666667,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9801,39080,24 ringers,24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones in 30 Seconds - It's Da Bomb!,3,1,0.44,0.44,3.75,0,0,0,0,0,0.333333333,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9809,39080,fox 24 ringtones,24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones in 30 Seconds - It's Da Bomb!,10,3,0.556666667,1.67,1,0,0,0,0,1,0.3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9800,39080,ctu ringer,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones in 30 Seconds - It's Da Bomb!,5,3,0.746666667,2.24,1.625,0,0,0,0,0,0.6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9826,39080,download 24 ringtone,Get 24 CTU Ringtones,"Theme, CTU Office Phone, Clock Tick",Tones in 30 Seconds - It's Da Bomb!,7,1,0.71,0.71,1.2,0,0,0,1,1,0.142857143,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9722,39080,ultrasonic ringtone,Stealth Mosquito Ringtone,"Yeah, the one the adults can't hear",Tones in 30 Seconds - It's Da Bomb!,43,3,0.653333333,1.96,1.76,0,0,0,1,1,0.069767442,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3039,39080,ringtones panic at the disco,Panic! Ringtones,I Write Sins Not Tragedies Ringtone,Tones to Your Phone in 30 Seconds,38,6,0.578333333,3.47,1,1,14.6,0,1,1,0.157894737,2,0,0,0,0.166666667,0.026315789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,39080,theme song ringtone,TV Theme Ringtones,Get {KeyWord: Your Favorite TV Ringtones},Tones to Your Phone in 30 Seconds!,138,19,0.665789474,12.65,1.9,0,0,0,1,1,0.137681159,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,39080,buckcherry ringtones,Get Buckcherry Ringtones,Get Buckcherry Ring Tones Now,Tones to Your Phone in 30 Seconds!,13,1,0.71,0.71,1.166666667,1,14.6,0,1,1,0.076923077,3,0,1,0,1,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,39080,System Of A Down Ringtones,System Of A Down Tones,"Hypnotize, Chop Suey, Aerials, More",Tones to Your Phone in 30 Seconds!,10,4,0.8225,3.29,1,0,0,2,0,1,0.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,39080,Carrie Underwood Ringtones,Carrie Underwood Tones,"Jesus, Take The Wheel & Many More.",Tones to Your Phone in 30 Seconds!,54,4,0.7475,2.99,1.85,0,0,0,1,1,0.074074074,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,39080,Three 6 Mafia Ringtones,Three 6 Mafia Tones,"Poppin My Collar, Stay Fly & More.",Tones to Your Phone in 30 Seconds!,18,3,0.833333333,2.5,1.1,0,0,0,0,1,0.166666667,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
