acctnum,gender,state,zip,zip3,first,last,book,nonbook,total,purch,child,youth,cook,do_it,refernce,art,geog,buyer
10322,F,NJ,8525,85,3,3,15,205,220,1,0,0,1,0,0,0,0,0.00
10323,M,NJ,7470,74,33,9,131,153,284,12,3,0,2,4,1,1,1,0.00
10324,F,NY,11412,114,5,5,15,259,274,1,0,0,0,1,0,0,0,0.00
10325,M,NJ,7940,79,31,15,64,252,316,6,3,1,0,1,0,1,0,0.00
10326,F,NJ,8558,85,17,11,29,230,259,2,0,0,0,0,1,0,1,0.00
10327,F,NY,12581,125,9,1,23,68,91,2,2,0,0,0,0,0,0,0.00
10328,F,NJ,8012,80,43,9,119,300,419,11,6,0,4,0,1,0,0,0.00
10329,F,MD,21219,212,15,15,15,298,313,1,1,0,0,0,0,0,0,0.00
10330,M,PA,18954,189,43,5,119,92,211,11,3,2,3,0,0,2,1,0.00
10331,F,CT,6351,63,13,13,15,220,235,1,0,1,0,0,0,0,0,0.00
10332,M,NY,14202,142,23,23,15,291,306,1,1,0,0,0,0,0,0,0.00
10333,F,NY,13041,130,33,29,25,255,280,2,0,1,1,0,0,0,0,0.00
10334,M,NY,11236,112,17,17,15,14,29,1,0,0,0,0,0,0,1,0.00
10335,F,NY,11354,113,15,9,29,59,88,2,0,0,1,0,0,0,1,0.00
10336,M,MD,21012,210,47,11,85,70,155,8,2,1,3,1,0,0,1,0.00
10337,F,NJ,8015,80,7,7,15,216,231,1,0,0,1,0,0,0,0,0.00
10338,F,NH,3087,30,55,9,104,174,278,9,1,2,2,0,0,0,4,0.00
10339,F,NY,11530,115,15,5,36,35,71,3,0,1,1,0,1,0,0,0.00
10340,F,NJ,7052,70,37,27,38,282,320,3,0,0,2,0,0,1,0,0.00
10341,F,MD,21209,212,15,15,15,97,112,1,0,0,1,0,0,0,0,0.00
10342,M,MD,20901,209,17,7,49,60,109,4,0,0,3,0,0,0,1,0.00
10343,F,NY,11218,112,19,19,15,270,285,1,0,0,1,0,0,0,0,0.00
10344,F,NY,11703,117,19,17,25,90,115,2,1,0,1,0,0,0,0,0.00
10345,F,NY,10037,100,9,3,26,208,234,2,1,0,0,1,0,0,0,0.00
10346,F,NY,11746,117,53,1,103,314,417,9,1,1,3,1,1,0,2,0.00
10347,F,NY,11530,115,39,7,82,23,105,7,1,1,1,0,2,0,2,0.00
10348,F,MD,20851,208,13,13,15,13,28,1,0,0,0,0,1,0,0,0.00
10349,F,NY,11417,114,19,19,15,82,97,1,0,0,0,0,0,1,0,0.00
10350,M,ME,4538,45,1,1,15,197,212,1,0,0,1,0,0,0,0,0.00
10351,F,PA,19464,194,25,25,15,34,49,1,0,1,0,0,0,0,0,0.00
10352,F,NY,10314,103,37,35,29,241,270,2,0,0,1,0,0,0,1,0.00
10353,M,NY,11801,118,27,9,41,276,317,3,0,0,0,0,1,1,1,0.00
10354,M,NY,10022,100,31,21,39,10,49,3,0,0,1,1,0,1,0,0.00
10355,M,NY,12077,120,75,13,135,122,257,12,2,1,3,1,2,2,1,0.00
10356,M,NJ,7410,74,67,15,108,81,189,9,1,0,1,3,1,1,2,0.00
10357,F,PA,19335,193,41,7,115,96,211,10,3,0,2,0,0,1,4,0.00
10358,F,NY,14616,146,17,15,28,113,141,2,0,0,0,1,0,1,0,0.00
10359,M,MA,1020,10,31,9,76,267,343,7,3,1,0,1,1,1,0,0.00
10360,F,NJ,7762,77,31,15,35,57,92,3,0,1,0,1,0,1,0,0.00
10361,M,RI,2879,28,29,23,24,49,73,2,1,1,0,0,0,0,0,0.00
10362,F,NY,13740,137,45,9,94,129,223,8,1,1,1,1,0,2,2,0.00
10363,M,MA,1960,19,39,31,24,286,310,2,1,1,0,0,0,0,0,0.00
10364,F,CT,6525,65,49,9,92,260,352,8,3,3,0,0,0,0,2,0.00
10365,F,NY,10128,101,13,13,15,146,161,1,0,0,0,0,0,0,1,0.00
10366,F,CT,6897,68,51,27,141,205,346,12,3,1,3,1,0,3,1,0.00
10367,F,NY,11355,113,25,25,15,40,55,1,0,0,1,0,0,0,0,0.00
10368,F,CT,6001,60,35,9,93,44,137,9,3,0,4,1,0,1,0,0.00
10369,F,PA,19382,193,17,13,26,7,33,2,0,0,1,1,0,0,0,0.00
10370,F,NJ,7470,74,23,11,34,287,321,3,0,1,1,0,1,0,0,0.00
10371,F,NY,11733,117,9,7,27,193,220,2,0,0,1,0,1,0,0,0.00
10372,F,NY,11753,117,1,1,15,134,149,1,1,0,0,0,0,0,0,0.00
10373,F,MD,20716,207,13,13,15,276,291,1,0,0,1,0,0,0,0,0.00
10374,F,PA,17109,171,21,17,29,172,201,2,0,1,0,0,0,0,1,0.00
10375,F,MD,21144,211,5,5,15,287,302,1,0,0,1,0,0,0,0,0.00
10376,F,PA,19076,190,11,11,15,268,283,1,0,0,0,1,0,0,0,0.00
10377,F,MA,1852,18,49,25,82,92,174,8,2,3,2,0,0,1,0,0.00
10378,F,ME,4901,49,23,3,70,85,155,6,1,1,2,0,0,0,2,0.00
10379,F,MA,2632,26,21,15,27,87,114,2,0,0,1,0,1,0,0,0.00
10380,F,NY,12564,125,9,7,24,18,42,2,1,1,0,0,0,0,0,0.00
10381,F,PA,19149,191,21,3,83,124,207,7,2,1,1,0,0,1,2,1.00
10382,F,NY,11747,117,29,29,15,58,73,1,0,0,1,0,0,0,0,0.00
10383,M,NJ,7054,70,87,27,138,245,383,12,4,1,1,2,2,1,1,0.00
10384,M,RI,2806,28,25,13,41,299,340,4,3,0,1,0,0,0,0,0.00
10385,F,PA,18966,189,5,5,15,290,305,1,0,0,0,0,0,0,1,0.00
10386,F,NY,14214,142,9,5,29,72,101,2,1,0,0,0,0,0,1,0.00
10387,M,NY,11753,117,49,9,106,246,352,10,3,2,2,1,1,0,1,0.00
10388,F,MA,2132,21,7,7,15,259,274,1,0,0,0,0,0,1,0,0.00
10389,F,PA,19083,190,53,13,104,272,376,9,3,0,1,2,0,1,2,0.00
10390,F,NY,14150,141,31,27,29,182,211,2,0,0,1,0,0,0,1,0.00
10391,F,NY,12065,120,37,13,100,43,143,9,2,2,1,1,1,2,0,0.00
10392,F,NJ,8801,88,23,13,39,142,181,3,0,0,2,0,0,0,1,0.00
10393,F,MD,20906,209,9,7,25,81,106,2,1,0,1,0,0,0,0,0.00
10394,F,PA,18704,187,1,1,15,272,287,1,0,1,0,0,0,0,0,0.00
10395,M,NJ,7087,70,37,15,54,127,181,5,2,0,2,1,0,0,0,0.00
10396,F,NY,11510,115,15,15,15,250,265,1,0,1,0,0,0,0,0,0.00
10397,F,PA,18102,181,11,7,26,228,254,2,0,1,0,1,0,0,0,0.00
10398,M,MA,1907,19,9,3,27,295,322,2,1,0,0,0,1,0,0,0.00
10399,F,NY,10011,100,19,19,15,154,169,1,0,0,1,0,0,0,0,0.00
10400,M,NY,14454,144,3,1,25,236,261,2,1,0,1,0,0,0,0,0.00
10401,F,PA,18657,186,27,15,58,297,355,5,1,0,2,0,1,1,0,0.00
10402,F,NY,10965,109,9,9,15,72,87,1,1,0,0,0,0,0,0,0.00
10403,F,DE,19971,199,19,13,29,278,307,2,0,0,0,0,0,1,1,0.00
10404,F,NY,11568,115,15,9,28,167,195,2,0,0,1,0,0,1,0,0.00
10405,M,NJ,8080,80,25,23,28,15,43,2,1,0,0,0,0,1,0,0.00
10406,F,NH,3054,30,17,17,15,263,278,1,0,0,1,0,0,0,0,0.00
10407,F,NY,11375,113,1,1,15,295,310,1,0,0,0,0,0,0,1,0.00
10408,F,NY,12550,125,17,13,29,40,69,2,1,0,0,0,0,0,1,0.00
10409,F,MA,1453,14,53,29,96,137,233,8,0,1,2,2,0,2,1,0.00
10410,F,NJ,8619,86,7,7,15,3,18,1,0,0,0,0,1,0,0,0.00
10411,F,PA,18052,180,19,1,38,172,210,3,0,2,0,0,0,0,1,0.00
10412,F,MA,1754,17,15,15,15,292,307,1,0,0,1,0,0,0,0,0.00
10413,M,PA,16134,161,51,13,100,223,323,9,1,2,2,2,1,0,1,0.00
10414,M,PA,15235,152,25,9,62,131,193,6,2,0,3,1,0,0,0,0.00
10415,M,DE,19711,197,13,9,23,223,246,2,2,0,0,0,0,0,0,0.00
10416,F,NJ,7601,76,35,11,48,287,335,4,0,0,3,0,0,1,0,0.00
10417,M,MA,1810,18,31,25,25,240,265,2,0,0,2,0,0,0,0,0.00
10418,M,CT,6877,68,3,3,15,184,199,1,0,0,0,0,1,0,0,0.00
10419,M,DE,19803,198,93,25,139,247,386,12,0,2,3,3,1,1,2,0.00
10420,F,DC,20003,200,53,11,133,235,368,12,3,1,3,0,3,1,1,1.00
10421,F,NY,11434,114,53,15,105,276,381,10,1,2,5,1,0,1,0,0.00
10422,F,NJ,7604,76,11,11,15,191,206,1,0,0,0,0,0,1,0,0.00
10423,F,PA,16511,165,5,5,15,113,128,1,0,0,1,0,0,0,0,0.00
10424,M,PA,19606,196,15,15,15,270,285,1,0,0,0,1,0,0,0,0.00
10425,F,NY,10965,109,47,11,92,327,419,8,2,1,0,2,2,0,1,0.00
10426,F,NY,11369,113,11,11,15,281,296,1,0,0,0,0,0,1,0,0.00
10427,F,NY,10010,100,25,25,15,191,206,1,0,0,1,0,0,0,0,0.00
10428,M,MA,2038,20,17,17,15,5,20,1,0,0,0,1,0,0,0,0.00
10429,M,MA,2148,21,65,13,135,146,281,12,5,1,1,4,0,0,1,0.00
10430,F,MA,2650,26,1,1,15,10,25,1,0,0,0,0,0,0,1,0.00
10431,F,PA,19026,190,15,15,15,259,274,1,0,1,0,0,0,0,0,0.00
10432,F,PA,19401,194,37,33,29,241,270,2,1,0,0,0,0,0,1,0.00
10433,F,NY,11756,117,21,13,25,214,239,2,1,0,1,0,0,0,0,1.00
10434,F,MA,2072,20,21,11,45,89,134,4,3,0,0,0,0,0,1,0.00
10435,F,NJ,7008,70,19,13,28,74,102,2,1,0,0,0,0,1,0,0.00
10436,M,MD,20715,207,31,21,56,254,310,5,1,1,0,1,0,2,0,0.00
10437,M,PA,18974,189,61,13,122,246,368,11,4,1,2,2,1,1,0,0.00
10438,F,NY,10453,104,49,9,80,298,378,7,1,1,1,1,0,2,1,0.00
10439,M,NY,10532,105,39,5,103,202,305,9,2,1,2,1,0,2,1,0.00
10440,F,NY,14809,148,43,9,146,312,458,12,1,0,3,1,2,2,3,1.00
10441,F,CT,6511,65,3,3,15,220,235,1,0,0,0,0,0,1,0,0.00
10442,M,NY,11234,112,41,15,108,84,192,10,2,1,2,3,1,0,1,0.00
10443,F,PA,17048,170,59,15,126,249,375,11,2,1,1,1,2,1,3,0.00
10444,F,NY,10301,103,13,13,15,220,235,1,0,0,0,0,0,1,0,0.00
10445,F,CT,6840,68,33,33,15,298,313,1,0,0,1,0,0,0,0,0.00
10446,M,NJ,7029,70,23,15,27,84,111,2,0,0,1,0,1,0,0,0.00
10447,M,NJ,7470,74,83,21,129,120,249,11,1,3,1,3,0,1,2,0.00
10448,F,PA,18436,184,1,1,15,103,118,1,1,0,0,0,0,0,0,0.00
10449,F,PA,16803,168,15,7,29,138,167,2,0,0,0,1,0,0,1,0.00
10450,F,MD,20733,207,29,21,33,115,148,3,1,0,2,0,0,0,0,0.00
10451,M,NY,10306,103,35,27,28,188,216,2,0,0,1,0,0,1,0,0.00
10452,F,RI,2837,28,37,1,65,132,197,6,1,1,3,0,0,1,0,0.00
10453,F,NJ,8530,85,45,9,85,69,154,7,0,2,0,1,0,1,3,1.00
10454,F,MD,21047,210,13,13,15,237,252,1,0,0,0,0,0,1,0,0.00
10455,F,NJ,7003,70,39,35,25,161,186,2,0,0,2,0,0,0,0,0.00
10456,M,NY,10705,107,1,1,15,289,304,1,0,0,0,0,0,1,0,0.00
10457,F,NY,13103,131,17,11,27,256,283,2,0,0,1,0,1,0,0,0.00
10458,M,PA,19004,190,37,29,25,203,228,2,1,0,1,0,0,0,0,0.00
10459,F,VA,20164,201,19,19,15,11,26,1,0,0,1,0,0,0,0,0.00
10460,F,NY,10548,105,19,13,29,153,182,2,0,1,0,0,0,0,1,0.00
10461,M,NY,11791,117,27,9,71,89,160,6,1,1,1,1,1,0,1,1.00
10462,F,MA,2360,23,87,27,115,74,189,11,4,1,4,0,0,1,1,0.00
10463,F,NY,11354,113,17,17,15,246,261,1,0,0,1,0,0,0,0,0.00
10464,M,VT,5751,57,37,33,29,22,51,2,0,0,0,0,1,0,1,0.00
10465,M,NY,11790,117,37,15,45,151,196,4,2,0,0,2,0,0,0,0.00
10466,M,CT,6457,64,33,5,82,163,245,7,2,0,2,1,0,0,2,0.00
10467,M,NY,13309,133,15,11,26,110,136,2,0,1,0,1,0,0,0,0.00
10468,F,PA,19050,190,13,13,15,96,111,1,0,0,1,0,0,0,0,0.00
10469,F,NY,12580,125,43,13,81,177,258,7,0,2,3,0,0,0,2,0.00
10470,F,NY,11001,110,47,25,123,322,445,11,1,2,4,1,0,1,2,0.00
10471,F,NY,11937,119,7,7,15,133,148,1,0,0,1,0,0,0,0,0.00
10472,F,NY,11235,112,35,13,73,106,179,6,0,1,4,0,0,0,1,0.00
10473,F,NJ,8081,80,25,23,25,222,247,2,1,0,1,0,0,0,0,0.00
10474,F,PA,18966,189,9,9,15,31,46,1,1,0,0,0,0,0,0,0.00
10475,F,MD,21035,210,5,1,29,274,303,2,0,0,1,0,0,0,1,0.00
10476,M,CT,6810,68,29,21,25,112,137,2,0,1,1,0,0,0,0,0.00
10477,M,NY,10954,109,15,11,27,96,123,2,1,0,0,0,1,0,0,1.00
10478,F,NY,11554,115,11,11,15,295,310,1,0,1,0,0,0,0,0,0.00
10479,F,CT,6432,64,41,9,134,76,210,12,4,1,5,0,0,2,0,0.00
10480,F,NJ,7607,76,9,7,29,89,118,2,0,0,1,0,0,0,1,0.00
10481,F,NJ,7035,70,43,25,47,303,350,4,1,0,1,0,1,0,1,0.00
10482,M,NY,10603,106,11,11,15,268,283,1,1,0,0,0,0,0,0,0.00
10483,F,NY,14025,140,47,15,104,267,371,9,3,0,4,0,0,0,2,0.00
10484,F,MA,2186,21,35,11,91,238,329,8,1,2,1,0,1,0,3,0.00
10485,M,NJ,7932,79,19,13,26,262,288,2,0,1,0,1,0,0,0,0.00
10486,F,NJ,7751,77,19,15,29,255,284,2,0,0,1,0,0,0,1,0.00
10487,F,PA,19050,190,7,7,15,113,128,1,1,0,0,0,0,0,0,0.00
10488,F,MD,20817,208,13,13,15,170,185,1,0,0,0,0,0,0,1,0.00
10489,F,NJ,7760,77,3,3,15,271,286,1,0,0,0,1,0,0,0,0.00
10490,F,PA,15101,151,1,1,15,258,273,1,0,0,1,0,0,0,0,0.00
10491,M,NJ,7424,74,33,19,50,234,284,4,1,0,1,1,0,0,1,0.00
10492,F,ME,4679,46,15,15,15,127,142,1,0,0,1,0,0,0,0,0.00
10493,M,PA,19403,194,35,15,62,137,199,5,0,0,3,0,0,1,1,0.00
10494,M,NY,12405,124,45,35,55,234,289,4,0,1,0,0,1,0,2,0.00
10495,F,PA,19114,191,15,15,15,282,297,1,1,0,0,0,0,0,0,0.00
10496,F,NY,11357,113,17,13,29,41,70,2,0,0,1,0,0,0,1,0.00
10497,M,MD,20906,209,45,1,122,80,202,11,2,1,3,3,1,1,0,0.00
10498,M,PA,18643,186,25,1,54,263,317,5,1,0,3,1,0,0,0,0.00
10499,M,NY,11570,115,1,1,15,245,260,1,0,0,0,0,0,0,1,0.00
10500,F,NY,14020,140,27,13,33,18,51,3,1,0,1,0,1,0,0,0.00
10501,M,NY,11520,115,9,9,15,106,121,1,0,0,0,0,0,0,1,0.00
10502,M,PA,15632,156,21,9,48,102,150,4,0,1,1,1,1,0,0,0.00
10503,M,NJ,7202,72,13,3,59,106,165,5,2,0,1,0,1,0,1,1.00
10504,F,PA,19020,190,29,13,41,7,48,3,0,0,0,0,1,1,1,1.00
10505,F,DC,20003,200,15,3,63,287,350,5,0,0,3,0,0,0,2,0.00
10506,F,NJ,7747,77,13,13,15,220,235,1,0,0,1,0,0,0,0,0.00
10507,M,NY,12084,120,5,3,23,195,218,2,2,0,0,0,0,0,0,1.00
10508,F,NY,11722,117,15,15,15,178,193,1,0,0,1,0,0,0,0,0.00
10509,F,NJ,7083,70,11,11,15,173,188,1,0,0,1,0,0,0,0,0.00
10510,F,NJ,8820,88,11,9,27,183,210,2,0,0,0,0,2,0,0,0.00
10511,F,NH,3246,32,15,15,15,143,158,1,0,0,0,1,0,0,0,0.00
10512,F,NJ,7421,74,35,31,26,290,316,2,0,1,0,1,0,0,0,0.00
10513,F,NJ,7748,77,9,9,15,10,25,1,1,0,0,0,0,0,0,0.00
10514,F,NY,11213,112,15,9,29,217,246,2,0,0,0,0,1,0,1,0.00
10515,M,NY,10710,107,19,19,15,147,162,1,1,0,0,0,0,0,0,0.00
10516,M,MA,2136,21,43,35,25,143,168,2,1,0,1,0,0,0,0,0.00
10517,F,RI,2920,29,31,7,61,18,79,5,1,1,1,0,0,1,1,0.00
10518,M,NY,11577,115,11,9,23,250,273,2,2,0,0,0,0,0,0,1.00
10519,F,PA,19382,193,13,13,15,266,281,1,0,0,1,0,0,0,0,0.00
10520,F,NY,10954,109,3,3,15,206,221,1,0,0,0,0,1,0,0,0.00
10521,M,NJ,7644,76,31,9,123,267,390,11,2,1,2,2,0,1,3,0.00
10522,M,DE,19970,199,7,3,26,43,69,2,1,0,0,1,0,0,0,0.00
10523,F,NY,13152,131,7,7,15,92,107,1,1,0,0,0,0,0,0,0.00
10524,F,NY,11942,119,43,3,103,51,154,10,3,2,3,0,2,0,0,0.00
10525,F,PA,18052,180,75,7,131,311,442,12,2,2,3,1,2,1,1,0.00
10526,F,MA,2632,26,21,15,29,142,171,2,0,0,0,0,1,0,1,1.00
10527,F,NJ,7436,74,39,3,89,100,189,8,1,3,1,1,0,1,1,0.00
10528,F,VA,20164,201,13,11,25,155,180,2,1,0,1,0,0,0,0,0.00
10529,F,NY,14086,140,15,15,15,155,170,1,0,1,0,0,0,0,0,0.00
10530,M,NY,11001,110,39,13,130,39,169,11,0,3,3,2,0,2,1,0.00
10531,M,MD,20902,209,9,1,28,66,94,2,0,0,1,0,0,1,0,0.00
10532,F,NY,10573,105,17,17,15,295,310,1,1,0,0,0,0,0,0,0.00
10533,F,DC,20016,200,15,15,15,197,212,1,1,0,0,0,0,0,0,0.00
10534,M,NJ,8088,80,7,7,15,255,270,1,0,0,0,0,0,1,0,0.00
10535,M,NJ,8540,85,17,9,25,43,68,2,1,0,1,0,0,0,0,0.00
10536,M,NY,13027,130,55,15,99,75,174,9,2,0,2,3,1,0,1,0.00
10537,F,NY,10541,105,13,9,23,104,127,2,2,0,0,0,0,0,0,0.00
10538,F,PA,19380,193,25,1,85,123,208,7,1,0,2,1,0,1,2,0.00
10539,F,MA,1379,13,35,35,15,144,159,1,1,0,0,0,0,0,0,0.00
10540,F,MD,21234,212,9,9,15,235,250,1,1,0,0,0,0,0,0,1.00
10541,F,NJ,7062,70,15,15,15,182,197,1,0,1,0,0,0,0,0,0.00
10542,M,DE,19720,197,51,9,82,96,178,7,2,0,2,0,1,1,1,0.00
10543,F,NY,10032,100,39,9,108,127,235,9,3,0,1,1,0,1,3,1.00
10544,F,PA,19086,190,3,3,15,110,125,1,1,0,0,0,0,0,0,0.00
10545,M,DC,20019,200,25,21,28,72,100,2,0,0,0,1,0,1,0,1.00
10546,F,NY,11368,113,7,7,15,26,41,1,0,0,0,0,1,0,0,1.00
10547,M,NY,10314,103,37,9,117,249,366,10,3,1,4,0,0,1,1,0.00
10548,F,PA,18977,189,59,9,114,213,327,10,4,2,1,0,1,0,2,1.00
10549,M,MD,21210,212,23,13,49,261,310,4,1,0,1,1,0,1,0,0.00
10550,F,NJ,8755,87,59,5,144,105,249,12,3,0,5,0,3,0,1,0.00
10551,F,NY,12302,123,7,7,15,104,119,1,0,0,0,1,0,0,0,0.00
10552,F,PA,19403,194,13,7,29,1,30,2,0,0,1,0,0,0,1,0.00
10553,F,NY,10451,104,47,15,92,34,126,8,2,1,1,2,0,0,2,0.00
10554,M,NY,11733,117,37,35,28,102,130,2,0,0,1,0,0,1,0,0.00
10555,F,DC,20002,200,19,19,15,61,76,1,0,0,0,1,0,0,0,0.00
10556,F,MA,2645,26,51,7,117,218,335,11,2,2,4,1,0,1,1,0.00
10557,M,NJ,7002,70,39,33,26,248,274,2,1,0,0,1,0,0,0,0.00
10558,M,PA,19103,191,17,11,27,225,252,2,0,0,0,0,2,0,0,1.00
10559,M,PA,19143,191,23,7,53,108,161,4,1,0,0,1,0,1,1,0.00
10560,F,PA,19090,190,25,11,40,259,299,3,0,0,0,1,0,0,2,0.00
10561,F,PA,19116,191,3,3,15,131,146,1,0,0,0,0,0,0,1,0.00
10562,F,MD,21208,212,29,21,28,259,287,2,0,0,1,0,0,1,0,0.00
10563,F,NY,11001,110,9,9,15,249,264,1,0,0,0,0,0,1,0,0.00
10564,F,PA,19086,190,5,1,27,195,222,2,1,0,0,0,1,0,0,1.00
10565,M,NY,10306,103,19,9,36,258,294,3,0,2,0,0,1,0,0,0.00
10566,M,PA,18629,186,67,27,140,291,431,12,3,0,3,0,2,1,3,0.00
10567,F,NY,11355,113,59,15,91,44,135,8,3,1,0,1,0,2,1,0.00
10568,F,DC,20016,200,15,15,15,133,148,1,0,0,1,0,0,0,0,0.00
10569,F,MD,21060,210,15,13,28,97,125,2,0,1,0,0,0,1,0,0.00
10570,F,MD,20906,209,25,13,47,200,247,4,2,0,1,0,0,0,1,0.00
10571,M,NY,11001,110,25,9,38,204,242,3,1,1,0,0,0,0,1,0.00
10572,M,MA,2649,26,11,11,15,212,227,1,0,0,0,0,0,1,0,0.00
10573,F,NY,14840,148,39,31,29,58,87,2,1,0,0,0,0,0,1,0.00
10574,F,DE,19940,199,17,17,15,20,35,1,0,0,0,1,0,0,0,0.00
10575,F,PA,18510,185,17,13,26,59,85,2,0,0,1,1,0,0,0,0.00
10576,F,MA,1077,10,39,33,23,263,286,2,2,0,0,0,0,0,0,0.00
10577,M,NY,11795,117,39,17,50,298,348,4,2,0,0,0,0,1,1,0.00
10578,F,PA,17562,175,13,13,15,4,19,1,0,0,0,1,0,0,0,0.00
10579,M,NJ,7438,74,13,9,26,204,230,2,1,0,0,1,0,0,0,0.00
10580,F,PA,19087,190,5,5,15,281,296,1,0,0,0,1,0,0,0,0.00
10581,F,NY,12149,121,9,9,15,229,244,1,0,0,0,0,1,0,0,0.00
10582,F,MA,1821,18,1,1,15,125,140,1,1,0,0,0,0,0,0,1.00
10583,F,NJ,7642,76,15,7,29,75,104,2,0,0,1,0,0,0,1,0.00
10584,M,PA,19508,195,31,27,28,273,301,2,1,0,0,0,0,1,0,0.00
10585,F,NY,11952,119,45,23,95,212,307,9,3,2,0,2,2,0,0,0.00
10586,M,NY,10025,100,21,13,26,33,59,2,1,0,0,1,0,0,0,0.00
10587,F,PA,19072,190,11,9,27,64,91,2,0,0,1,0,1,0,0,0.00
10588,F,CT,6798,67,45,11,97,218,315,9,3,1,1,2,1,1,0,0.00
10589,F,NY,10128,101,11,11,15,30,45,1,0,1,0,0,0,0,0,0.00
10590,F,NY,11697,116,11,11,15,284,299,1,0,0,0,1,0,0,0,0.00
10591,F,MD,21209,212,29,7,104,117,221,9,1,1,2,1,2,1,1,1.00
10592,F,PA,19050,190,7,7,15,186,201,1,0,0,1,0,0,0,0,0.00
10593,M,PA,19462,194,3,3,15,221,236,1,0,0,1,0,0,0,0,0.00
10594,F,PA,17901,179,19,15,28,165,193,2,1,0,0,0,0,1,0,0.00
10595,M,RI,2864,28,41,25,53,185,238,5,3,0,0,2,0,0,0,0.00
10596,F,PA,15238,152,59,19,124,173,297,11,2,2,2,1,1,2,1,0.00
10597,F,MA,1510,15,1,1,15,260,275,1,0,0,0,1,0,0,0,0.00
10598,F,NY,11412,114,15,3,47,157,204,4,1,0,2,0,0,0,1,0.00
10599,F,DE,19713,197,15,15,15,234,249,1,0,0,0,0,0,1,0,0.00
10600,F,NY,10024,100,15,11,28,234,262,2,0,0,0,1,0,1,0,0.00
10601,F,NY,10548,105,43,29,38,199,237,3,1,1,0,0,0,0,1,0.00
10602,F,PA,18509,185,29,29,15,3,18,1,0,0,1,0,0,0,0,0.00
10603,F,PA,19040,190,13,5,23,58,81,2,2,0,0,0,0,0,0,0.00
10604,F,CT,6119,61,17,13,28,21,49,2,0,0,1,0,0,1,0,0.00
10605,F,PA,19073,190,21,13,25,259,284,2,0,1,1,0,0,0,0,0.00
10606,F,NY,11234,112,15,11,23,63,86,2,2,0,0,0,0,0,0,0.00
10607,F,NY,11356,113,11,5,36,189,225,3,0,0,1,1,0,0,1,0.00
10608,F,RI,2806,28,13,9,25,168,193,2,0,1,1,0,0,0,0,0.00
10609,F,NY,11704,117,35,35,15,97,112,1,0,0,1,0,0,0,0,0.00
10610,F,PA,17309,173,47,9,87,244,331,7,1,0,1,0,0,2,3,1.00
10611,M,DC,20011,200,9,9,15,238,253,1,0,0,0,1,0,0,0,0.00
10612,F,RI,2809,28,13,13,15,262,277,1,0,0,1,0,0,0,0,0.00
10613,M,NJ,7470,74,51,31,63,211,274,6,3,1,1,0,0,1,0,0.00
10614,M,NY,11554,115,35,13,68,53,121,6,1,0,2,2,0,1,0,0.00
10615,M,NJ,8402,84,47,23,59,81,140,5,0,0,1,3,1,0,0,0.00
10616,F,NY,11103,111,11,11,15,152,167,1,0,0,0,0,0,1,0,0.00
10617,M,PA,15206,152,21,13,29,16,45,2,0,0,0,0,1,0,1,1.00
10618,M,NY,11758,117,45,3,130,124,254,11,1,0,4,3,1,0,2,0.00
10619,F,DE,19808,198,13,9,29,20,49,2,0,0,0,1,0,0,1,0.00
10620,M,NJ,8822,88,25,9,47,218,265,4,1,0,1,1,0,1,0,0.00
10621,M,NJ,8090,80,29,3,66,298,364,6,1,3,0,1,0,0,1,0.00
10622,F,MA,2148,21,5,5,15,42,57,1,0,0,1,0,0,0,0,0.00
10623,M,MD,21012,210,23,15,24,211,235,2,1,1,0,0,0,0,0,0.00
10624,F,NY,11373,113,15,15,15,44,59,1,1,0,0,0,0,0,0,0.00
10625,F,NY,11718,117,17,5,40,109,149,3,0,0,0,1,1,0,1,0.00
10626,M,DC,20012,200,13,13,15,257,272,1,0,0,0,0,0,1,0,0.00
10627,F,PA,18353,183,7,7,15,217,232,1,0,0,0,0,0,0,1,0.00
10628,M,NY,12117,121,37,9,132,188,320,12,2,1,3,2,2,2,0,0.00
10629,F,NY,11235,112,15,15,15,84,99,1,0,0,0,1,0,0,0,0.00
10630,F,NJ,7410,74,23,17,25,235,260,2,0,1,1,0,0,0,0,0.00
10631,F,MD,20783,207,1,1,15,221,236,1,0,0,0,0,1,0,0,0.00
10632,M,PA,15122,151,29,13,35,40,75,3,1,0,1,0,1,0,0,0.00
10633,F,NY,11214,112,29,23,27,267,294,2,0,0,1,0,1,0,0,0.00
10634,F,CT,6420,64,47,9,106,175,281,9,2,0,4,0,1,0,2,0.00
10635,F,NY,11746,117,19,3,33,182,215,3,1,0,1,1,0,0,0,0.00
10636,F,PA,18949,189,11,1,40,113,153,3,1,0,0,0,1,1,0,0.00
10637,F,NJ,8088,80,17,13,28,30,58,2,0,0,1,0,0,1,0,0.00
10638,M,MD,21239,212,13,13,15,72,87,1,0,0,0,0,0,0,1,0.00
10639,F,PA,19119,191,17,11,29,108,137,2,0,0,0,0,0,0,2,0.00
10640,F,NY,11788,117,7,5,29,1,30,2,0,1,0,0,0,0,1,0.00
10641,F,MA,2061,20,13,9,26,151,177,2,1,0,0,1,0,0,0,0.00
10642,M,CT,6082,60,71,23,114,107,221,10,4,1,2,1,0,0,2,0.00
10643,M,NY,13304,133,15,9,26,9,35,2,0,0,0,2,0,0,0,0.00
10644,F,NY,11788,117,19,5,56,246,302,5,1,0,3,0,0,1,0,0.00
